,course_name,train_score,test_score,train_groundtruth,test_groundtruth,train_size,test_size,precision,recall,f1_score
223,MATH131P,0.5663716814159292,0.8,0.5663716814159292,0.8,113,15,0.8,1.0,0.888888888888889
224,CHEMENG355,0.75,1.0,0.25,0.0,4,1,0.0,0.0,0.0
225,STATS203,0.6428571428571429,0.8,0.6428571428571429,0.8,28,20,0.8,1.0,0.888888888888889
226,CHEMENG110,0.7083333333333334,0.8571428571428571,0.7083333333333334,0.8571428571428571,72,21,0.8571428571428571,1.0,0.923076923076923
227,MI185,0.8461538461538461,1.0,0.8461538461538461,1.0,13,8,1.0,1.0,1.0
228,STATS206,1.0,1.0,0.5,0.0,4,2,0.0,0.0,0.0
229,ECON126,0.6630434782608695,0.6935483870967742,0.6630434782608695,0.6935483870967742,92,62,0.6935483870967742,1.0,0.8190476190476191
230,CS210B,0.9888268156424581,0.9821428571428571,0.9888268156424581,0.9821428571428571,179,56,0.9821428571428571,1.0,0.9909909909909909
231,PHYSICS152,0.6666666666666666,1.0,0.6666666666666666,1.0,21,4,1.0,1.0,1.0
232,EE153,0.5806451612903226,0.6,0.41935483870967744,0.4,31,5,0.0,0.0,0.0
233,CS246,0.541095890410959,0.7037037037037037,0.541095890410959,0.7037037037037037,146,54,0.7037037037037037,1.0,0.8260869565217391
234,CS276,0.6086956521739131,0.5217391304347826,0.6086956521739131,0.5217391304347826,23,23,0.5217391304347826,1.0,0.6857142857142856
235,OSPKYOTO40M,0.7741935483870968,1.0,0.7741935483870968,1.0,31,15,1.0,1.0,1.0
236,EE116,0.6578947368421053,0.8571428571428571,0.6578947368421053,0.8571428571428571,38,7,0.8571428571428571,1.0,0.923076923076923
237,ECON154,0.8666666666666667,0.9230769230769231,0.8666666666666667,0.9230769230769231,30,13,0.9230769230769231,1.0,0.9600000000000001
238,CS103,0.5390697674418604,0.5353535353535354,0.5390697674418604,0.5353535353535354,2150,297,0.5353535353535354,1.0,0.6973684210526315
239,MS&E245B,0.7777777777777778,0.875,0.7777777777777778,0.875,9,8,0.875,1.0,0.9333333333333333
240,EE124,0.704225352112676,0.7142857142857143,0.704225352112676,0.7142857142857143,71,14,0.7142857142857143,1.0,0.8333333333333333
241,CS377U,0.7735849056603774,0.9090909090909091,0.7735849056603774,0.9090909090909091,53,11,0.9090909090909091,1.0,0.9523809523809523
242,CS144,0.6813186813186813,0.7297297297297297,0.510989010989011,0.4594594594594595,182,37,0.6666666666666666,0.8235294117647058,0.7368421052631577
243,ENERGY191,0.5333333333333333,0.0,0.4666666666666667,1.0,15,1,0.0,0.0,0.0
244,CS124,0.8220689655172414,0.908256880733945,0.8220689655172414,0.908256880733945,725,218,0.908256880733945,1.0,0.9519230769230769
245,MATH113,0.65814696485623,0.6851851851851852,0.65814696485623,0.6851851851851852,313,54,0.6851851851851852,1.0,0.8131868131868133
246,CHEMENG120B,0.6712328767123288,0.9130434782608695,0.6712328767123288,0.9130434782608695,73,23,0.9130434782608695,1.0,0.9545454545454545
247,CHEMENG185B,0.9493670886075949,1.0,0.9493670886075949,1.0,79,22,1.0,1.0,1.0
248,MATH171,0.6742857142857143,0.5416666666666666,0.6742857142857143,0.5416666666666666,175,24,0.5416666666666666,1.0,0.7027027027027027
249,MS&E146,0.7543859649122807,0.7692307692307693,0.7543859649122807,0.7692307692307693,57,26,0.7692307692307693,1.0,0.8695652173913044
250,EE253,0.625,1.0,0.5,1.0,8,1,1.0,1.0,1.0
251,ENERGY101,0.7931034482758621,0.8,0.7931034482758621,0.8,29,10,0.8,1.0,0.888888888888889
252,ECON102A,0.5497630331753555,0.5855855855855856,0.5260663507109005,0.5495495495495496,844,111,0.5700934579439252,1.0,0.7261904761904762
253,MATH107,0.7666666666666667,0.5882352941176471,0.7666666666666667,0.5882352941176471,90,17,0.5882352941176471,1.0,0.7407407407407407
254,EE133,0.9285714285714286,1.0,0.9285714285714286,1.0,28,8,1.0,1.0,1.0
255,EE108,0.6884615384615385,0.8666666666666667,0.6884615384615385,0.8666666666666667,260,15,0.8666666666666667,1.0,0.9285714285714286
256,BIOE123,0.9711538461538461,0.9545454545454546,0.9711538461538461,0.9545454545454546,104,44,0.9545454545454546,1.0,0.9767441860465117
257,ME101,0.9819694868238558,0.9444444444444444,0.9819694868238558,0.9444444444444444,721,72,0.9444444444444444,1.0,0.9714285714285714
258,ENGR40M,0.5911072362685266,0.728,0.5911072362685266,0.728,1147,125,0.728,1.0,0.8425925925925926
259,CS181,0.7966101694915254,0.6785714285714286,0.7966101694915254,0.6785714285714286,118,112,0.6785714285714286,1.0,0.8085106382978724
260,ENERGY104,0.8,0.8461538461538461,0.8,0.8461538461538461,30,13,0.8461538461538461,1.0,0.9166666666666666
261,MS&E125,0.8925925925925926,0.7878787878787878,0.8925925925925926,0.7878787878787878,270,99,0.7878787878787878,1.0,0.8813559322033898
262,ENGR14,0.7004716981132075,0.6756756756756757,0.7004716981132075,0.6756756756756757,848,111,0.6756756756756757,1.0,0.8064516129032258
263,EE101A,0.6287128712871287,0.6363636363636364,0.6287128712871287,0.6363636363636364,202,44,0.6363636363636364,1.0,0.7777777777777778
264,ECON101,0.9118773946360154,0.9824561403508771,0.9118773946360154,0.9824561403508771,261,57,0.9824561403508771,1.0,0.9911504424778761
265,CHEM33,0.655387355298308,0.6075949367088608,0.5093499554764025,0.39556962025316456,1123,316,0.5025380710659898,0.792,0.6149068322981367
266,HUMBIO3A,0.5474747474747474,0.5138888888888888,0.498989898989899,0.5972222222222222,495,144,0.5727272727272728,0.7325581395348837,0.6428571428571429
267,CME100,0.6521739130434783,0.5688073394495413,0.6521739130434783,0.5688073394495413,1518,109,0.5688073394495413,1.0,0.7251461988304093
268,PHYSICS43,0.7333831217326363,0.7606635071090048,0.7333831217326363,0.7606635071090048,1339,422,0.7606635071090048,1.0,0.8640646029609691
269,CS142,0.6762360446570973,0.6015037593984962,0.6762360446570973,0.6015037593984962,627,133,0.6015037593984962,1.0,0.7511737089201878
270,MATH51,0.5967878275570583,0.6186252771618626,0.5967878275570583,0.6186252771618626,2366,451,0.6186252771618626,1.0,0.7643835616438356
271,CS109,0.708051948051948,0.8205128205128205,0.6332467532467533,0.8102564102564103,1925,390,0.89171974522293,0.8860759493670886,0.8888888888888888
272,PSYCH1,0.7559179379274066,0.7967741935483871,0.7559179379274066,0.7967741935483871,1901,310,0.7967741935483871,1.0,0.8868940754039497
273,ECON1,0.6939843068875327,0.6779661016949152,0.6939843068875327,0.6779661016949152,2294,295,0.6779661016949152,1.0,0.8080808080808081
274,CS107,0.6824170831440255,0.7771587743732591,0.5515674693321218,0.6350974930362117,2201,359,0.7868217054263565,0.8903508771929824,0.8353909465020576
275,CS106B,0.6943989518506387,0.6621880998080614,0.6943989518506387,0.6621880998080614,3053,521,0.6621880998080614,1.0,0.7967667436489607
276,CS106A,0.6711649683282842,0.6786941580756014,0.6711649683282842,0.6786941580756014,3631,582,0.6786941580756014,1.0,0.8085977482088025
